Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1163600519467798529,"Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend, at the @G7, in France!",Donald J. Trump,realDonaldTrump,Mon Aug 19 23:55:57 +0000 2019,66835,15575,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,2
1163602787709739009,Thank you to my great supporters at the 2019 @IowaStateFair! https://t.co/83qspei4TP,Donald J. Trump,realDonaldTrump,Tue Aug 20 00:04:57 +0000 2019,67218,14294,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,1
1163603361423351808,I promise not to do this to Greenland! https://t.co/03DdyVU6HA,Donald J. Trump,realDonaldTrump,Tue Aug 20 00:07:14 +0000 2019,312804,70270,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,0
1163644606736732165,Nobody ever heard of this dope until he met me. He only lasted 11 days! https://t.co/RzX3zjXzga,Donald J. Trump,realDonaldTrump,Tue Aug 20 02:51:08 +0000 2019,81281,19209,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Video,0,0,0
1163800586426470401,"Thank you Jon, working hard! https://t.co/R4yrKCcr8x",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:10:56 +0000 2019,52495,12237,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163800771881787392,"Because of @realDonaldTrump's policies, American companies and their workers are succeeding together.",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:11:41 +0000 2019,0,4042,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
1163800971891421184,Thank you to my great supporters at the 2019 @IowaStateFair! https://t.co/83qspei4TP,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:12:28 +0000 2019,0,14294,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
1163800995136188418,I promise not to do this to Greenland! https://t.co/03DdyVU6HA,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:12:34 +0000 2019,0,70270,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
1163801365455482882,"Congratulations, Great Show! https://t.co/RrdFQuk99M",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:14:02 +0000 2019,26536,4997,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163801599262826496,"For years, ""anti-business policies squeezed corporations and left American workers out of the economic recovery,"" @SecretaryRoss writes.

Today, President @realDonaldTrump’s policies are helping American companies AND American workers succeed together. ???? https://t.co/RMft0qJhIT",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:14:58 +0000 2019,0,5708,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,2
1163802003434291200,"Under @POTUS’ leadership, the auto  industry is roaring back in MI! This year alone, GM announced it will add 400 jobs, Ford has announced it will create 900 new jobs &amp; Fiat-Chrysler is already building a $1.6B new assembly plant that will create 6,400 jobs in the Motor City!",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:16:34 +0000 2019,0,6913,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
1163802081666523137,"The average household has seen their income go up by more than $5,000, wages are rising at their fastest pace in an almost decade—and, most important, they’re rising fastest for our blue-collar workers. Our economy is thriving and Americans are winning! ????",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:16:53 +0000 2019,0,10118,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
1163802438853439488,THANK YOU! #MAGA https://t.co/hFkXxB18Ra,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:18:18 +0000 2019,0,21457,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,0
1163804496939692033,"The Fake and Corrupt Media is sooo bad for our Country, The Enemy of the People! https://t.co/GPiklem0u1",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:26:29 +0000 2019,48822,12674,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163807705183772672,"Wall construction is underway near Otay Mesa, California! ?? https://t.co/45C0tu3WxT",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:39:14 +0000 2019,0,12325,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,0,0
1163808294986833925,Two incredible people. I can’t believe they’re not working (few work harder)! https://t.co/tsh8KDS8Qs,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:41:34 +0000 2019,59075,8770,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163808465351073792,"""Foreign individuals should not be allowed to come to America in order to take advantage of its welfare programs?,"" the Washington Examiner editorial board writes. 

""This shouldn't be a controversial statement.""

Today's stories: https://t.co/xb9E3Be3a3 https://t.co/Exlw2JlCbR",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:42:15 +0000 2019,0,6562,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,1,0,0
1163808532854202369,"Since election day, businesses large and small have created more than 6.2 MILLION jobs and the unemployment rate is at a 50-year low! The forgotten men and women of America are forgotten no more! https://t.co/13lcyWkqR1",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:42:31 +0000 2019,0,5222,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
1163808793127526402,Thank you Mike! https://t.co/FBcd2OHS6G,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:43:33 +0000 2019,35713,7335,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163809149916000256,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:44:58 +0000 2019,0,61841,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
1163809481849004032,Traveling to the great state of Michigan with @SecretaryCarson to address the @deteconomicclub about how President @realDonaldTrump’s economic agenda is WORKING for American families &amp; American business! https://t.co/SRoX00OtzK,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:46:17 +0000 2019,0,5285,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,3
1163809817208733701,"Maria, despite all of their will and energy, it won’t work! https://t.co/qUTkERCfsv",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:47:37 +0000 2019,40646,10219,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163810303903035392,Haha https://t.co/n09vbNGkH7,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:49:33 +0000 2019,0,4202,Tagalog,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,0
1163810691599470592,"Ratings are way down, lost all credibility. Beautiful to watch! https://t.co/wO9npDQ2Ys",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:51:06 +0000 2019,49938,11870,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163810919865958400,".@MSNBC giddily talked about a recession this morning and even said a recession would be OK! The liberal media is so deranged by President @RealDonaldTrump that they’re now cheering for the economy to tank – sorry to disappoint Democrats, but the economy has never been stronger!",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:52:00 +0000 2019,0,15161,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,2
1163811579785170945,Just another disgruntled former employee who got fired for gross incompetence! https://t.co/63VhfqQwhx,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:54:37 +0000 2019,53079,12540,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163811627088527361,"Since @realDonaldTrump was elected:

*6M+ new jobs, over half for women

*500K manufacturing jobs created

*Record-low unemployment among African Americans, Hispanics, Asian Americans

He's just getting started!",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:54:49 +0000 2019,0,11207,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
1163811669476167684,".@realDonaldTrump puts Americans first and it’s paying off:

*85% of blue-collar workers say their lives are headed in the right direction

*Manufacturing optimism at an all-time high

*Economic confidence is at record highs

????",Donald J. Trump,realDonaldTrump,Tue Aug 20 13:54:59 +0000 2019,0,10170,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
1163812000180387840,Thank you! https://t.co/LANNJ7IfEl,Donald J. Trump,realDonaldTrump,Tue Aug 20 13:56:18 +0000 2019,51938,14179,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163836348819750912,"The LameStream Media is far beyond Fake News, they are treading in very dangerous territory! https://t.co/J60JgSFhcx",Donald J. Trump,realDonaldTrump,Tue Aug 20 15:33:03 +0000 2019,58634,15357,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
1163838736213393408,"Sorry, I don’t buy Rep. Tlaib’s tears. I have watched her violence, craziness and, most importantly, WORDS, for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!",Donald J. Trump,realDonaldTrump,Tue Aug 20 15:42:32 +0000 2019,179991,45077,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1163876597323247617,"Sunday on Full Measure: Claims of media bias aren’t new, but they are heightened. What will this mean for the 2020 election? Find out results of our Full Measure poll. #2020 https://t.co/r0H6i94NuK",Donald J. Trump,realDonaldTrump,Tue Aug 20 18:12:59 +0000 2019,0,7925,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,0,0
1163876817029271552,https://t.co/WyGbgUGEhJ,Donald J. Trump,realDonaldTrump,Tue Aug 20 18:13:51 +0000 2019,54636,15825,Undetermined,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,Video,0,0,0
1163903704048840704,"CONGRATULATIONS @EricTrump and @LaraLeaTrump, on the birth of Carolina Dorothy Trump. So proud! https://t.co/eSIrFz0zmR",Donald J. Trump,realDonaldTrump,Tue Aug 20 20:00:41 +0000 2019,96678,17411,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,2
1163961882945970176,"Denmark is a very special country with incredible people, but based on Prime Minister Mette Frederiksen’s comments, that she would have no interest in discussing the purchase of Greenland, I will be postponing our meeting scheduled in two weeks for another time....",Donald J. Trump,realDonaldTrump,Tue Aug 20 23:51:52 +0000 2019,116478,22707,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1163961884225277954,....The Prime Minister was able to save a great deal of expense and effort for both the United States and Denmark by being so direct. I thank her for that and look forward to rescheduling sometime in the future!,Donald J. Trump,realDonaldTrump,Tue Aug 20 23:51:53 +0000 2019,94906,15838,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164138797220671488,".....all Jews, Blacks, Gays, everyone. And importantly, he’s good for everyone in America who wants a job.” Wow!  @newsmax  @foxandfriends @OANN",Donald J. Trump,realDonaldTrump,Wed Aug 21 11:34:52 +0000 2019,69436,13810,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,3
1164138796205654016,"....like he’s the King of Israel. They love him like he is the second coming of God...But American Jews don’t know him or like him. They don’t even know what they’re doing or saying anymore. It makes no sense! But that’s OK, if he keeps doing what he’s doing, he’s good for.....",Donald J. Trump,realDonaldTrump,Wed Aug 21 11:34:52 +0000 2019,63376,13276,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164138795475881986,"“Thank you to Wayne Allyn Root for the very nice words. “President Trump is the greatest President for Jews and for Israel in the history of the world, not just America, he is the best President for Israel in the history of the world...and the Jewish people in Israel love him....",Donald J. Trump,realDonaldTrump,Wed Aug 21 11:34:52 +0000 2019,92343,20599,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164141252125843456,"Brandon Judd, President, National Border Patrol Council. “This will effectively end Catch and Release and curb illegal entries.”",Donald J. Trump,realDonaldTrump,Wed Aug 21 11:44:37 +0000 2019,48916,11435,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164143118565937152,Rep Tlaib wants to cut off aid to Israel. This is the new face the of Democrat Party? Read the AOC PLUS 3 statements on their hatred of Jews and Israel. Check out Rep. Omar (the great people of Minnesota won’t stand for this).,Donald J. Trump,realDonaldTrump,Wed Aug 21 11:52:02 +0000 2019,65981,17870,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164152334689157120,“The speed bump has been missteps by the Federal Reserve.” @cvpayne  @foxandfriends  So true!,Donald J. Trump,realDonaldTrump,Wed Aug 21 12:28:40 +0000 2019,39403,9347,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,2
1164153329196384256,"The Fake News LameStream Media is doing everything possible the “create” a U.S. recession, even though the numbers &amp; facts are working totally in the opposite direction. They would be willing to hurt many people, but that doesn’t matter to them. Our Economy is sooo strong, sorry!",Donald J. Trump,realDonaldTrump,Wed Aug 21 12:32:37 +0000 2019,64077,17490,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164158322058158080,".....We are competing with many countries that have a far lower interest rate, and we should be lower than them. Yesterday, “highest Dollar in U.S.History.” No inflation. Wake up Federal Reserve. Such growth potential, almost like never before!",Donald J. Trump,realDonaldTrump,Wed Aug 21 12:52:27 +0000 2019,55807,12826,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164158321265451008,"Doing great with China and other Trade Deals. The only problem we have is Jay Powell and the Fed. He’s like a golfer who can’t putt, has no touch. Big U.S. growth if he does the right thing, BIG CUT - but don’t count on him! So far he has called it wrong, and only let us down....",Donald J. Trump,realDonaldTrump,Wed Aug 21 12:52:27 +0000 2019,66653,14893,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164169890917433346,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!",Donald J. Trump,realDonaldTrump,Wed Aug 21 13:38:25 +0000 2019,68068,16640,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164174364994080768,....WHERE IS THE FEDERAL RESERVE?,Donald J. Trump,realDonaldTrump,Wed Aug 21 13:56:12 +0000 2019,77779,17194,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164174364213952512,"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!.....",Donald J. Trump,realDonaldTrump,Wed Aug 21 13:56:12 +0000 2019,97292,21432,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164215468321910784,On my way to the Great Commonwealth of Kentucky to deliver remarks at the @AMVETSHQ 75th Annual National Convention. Look forward to being with all of my friends! #AMVETS75th https://t.co/088PYGlFnu,Donald J. Trump,realDonaldTrump,Wed Aug 21 16:39:32 +0000 2019,39969,9389,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,1
1164228805562552326,"For the record, Denmark is only at 1.35% of GDP for NATO spending. They are a wealthy country and should be at 2%. We protect Europe and yet, only 8 of the 28 NATO countries are at the 2% mark. The United States is at a much, much higher level than that....",Donald J. Trump,realDonaldTrump,Wed Aug 21 17:32:32 +0000 2019,93290,20015,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164228810310426624,"....Because of me, these countries have agreed to pay ONE HUNDRED BILLION DOLLARS more - but still way short of what they should pay for the incredible military protection provided. Sorry!",Donald J. Trump,realDonaldTrump,Wed Aug 21 17:32:33 +0000 2019,84511,16160,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164231651351617536,".@NATO, very unfair to the United States! https://t.co/YIgmTkpScU",Donald J. Trump,realDonaldTrump,Wed Aug 21 17:43:50 +0000 2019,46758,14285,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,1
1164288774802513920,"President @realDonaldTrump joined @AMVETSHQ to celebrate 75 years of love, loyalty, and lifelong service to veterans and their families! https://t.co/Pjg9NIk8DY",Donald J. Trump,realDonaldTrump,Wed Aug 21 21:30:50 +0000 2019,0,7766,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,0,2
1164288841202561024,President @realDonaldTrump is directing @usedgov to eliminate all federal student loan debt owed by American veterans who are completely and permanently disabled. https://t.co/8TTCkDldoW,Donald J. Trump,realDonaldTrump,Wed Aug 21 21:31:05 +0000 2019,0,14853,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,0,2
1164291681685872640,"“Tax cuts, deregulation, and an Administration dedicated to growing business have allowed the U.S. economy to flourish. The resulting surge in job creation and record low unemployment has put the American worker in the driver’s seat.“ @SecretaryRoss https://t.co/nN2bhDycq5",Donald J. Trump,realDonaldTrump,Wed Aug 21 21:42:23 +0000 2019,51726,13637,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,1
1164308814759260161,"The Legendary Henry Ford and Alfred P. Sloan, the Founders of Ford Motor Company and General Motors, are “rolling over” at the weakness of current car company executives willing to spend more money on a car that is not as safe or good, and cost $3,000 more to consumers. Crazy!",Donald J. Trump,realDonaldTrump,Wed Aug 21 22:50:27 +0000 2019,58411,13521,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164311594081247233,"Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive car, that is far less safe and doesn’t work as well, because execs don’t want to fight California regulators. Car companies should know....",Donald J. Trump,realDonaldTrump,Wed Aug 21 23:01:30 +0000 2019,85764,16878,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164311597587685376,"....that when this Administration’s alternative is no longer available, California will squeeze them to a point of business ruin. Only reason California is now talking to them is because the Feds are giving a far better alternative, which is much better for consumers!",Donald J. Trump,realDonaldTrump,Wed Aug 21 23:01:31 +0000 2019,71203,13338,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
1164324192965353472,Great! @LouDobbs interviewed on @seanhannity tonight at 9:00 P.M.  @FoxNews,Donald J. Trump,realDonaldTrump,Wed Aug 21 23:51:34 +0000 2019,31754,6738,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,3
1164331482397204481,"It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today’s order, we express the everlasting love &amp; loyalty of a truly grateful Nation. God bless our Vets, &amp; God Bless America! https://t.co/MMMsX3RDQM",Donald J. Trump,realDonaldTrump,Thu Aug 22 00:20:32 +0000 2019,122701,29728,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Video,0,0,0
1164355225903403008,Thank you @RealWayneRoot! https://t.co/CqjtFbnMVY,Donald J. Trump,realDonaldTrump,Thu Aug 22 01:54:53 +0000 2019,42975,12632,English,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,Video,0,0,1
1164520903725723648,"Germany sells 30 year bonds offering negative yields. Germany competes with the USA. Our Federal Reserve does not allow us to do what we must do. They put us at a disadvantage against our competition. Strong Dollar, No Inflation! They move like quicksand. Fight or go home!",Donald J. Trump,realDonaldTrump,Thu Aug 22 12:53:13 +0000 2019,71562,17921,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164543211660042241,"The Economy is doing really well. The Federal Reserve can easily make it Record Setting! The question is being asked, why are we paying much more in interest than Germany and certain other countries? Be early (for a change), not late. Let America win big, rather than just win!",Donald J. Trump,realDonaldTrump,Thu Aug 22 14:21:52 +0000 2019,78282,19253,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164675742984224768,Just heard that Sean Spicer will be on “Dancing with the Stars.” He will do great. A terrific person who loves our Country dearly!,Donald J. Trump,realDonaldTrump,Thu Aug 22 23:08:30 +0000 2019,71738,11689,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164681625613021184,"Just concluded a very good meeting on preventing Mass Shootings. Talks are ongoing w/ both Republicans &amp; Democrats. We are likewise engaging with lawful gun owners, survivors, grieving family members, law enforcement, the NRA, mental health professionals, and school officials...",Donald J. Trump,realDonaldTrump,Thu Aug 22 23:31:52 +0000 2019,73851,14045,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
1164681626934304769,"...I am hopeful Congress will engage with my Team to pass meaningful legislation that will make a real difference and, most importantly, Save Lives!",Donald J. Trump,realDonaldTrump,Thu Aug 22 23:31:53 +0000 2019,57776,10078,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,0
