Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1099651121088466946,"HOLD THE DATE! We will be having one of the biggest gatherings in the history of Washington, D.C., on July 4th. It will be called “A Salute To America” and will be held at the Lincoln Memorial. Major fireworks display, entertainment and an address by your favorite President, me!",Donald J. Trump,realDonaldTrump,Sun Feb 24 12:43:52 +0000 2019,203049,45460,English,Twitter for iPhone,Tweet,,0,0,0
1099654763531055104,"Very productive talks yesterday with China on Trade. Will continue today! I will be leaving for Hanoi, Vietnam, early tomorrow for a Summit with Kim Jong Un of North Korea, where we both expect a continuation of the progress made at first Summit in Singapore. Denuclearization?",Donald J. Trump,realDonaldTrump,Sun Feb 24 12:58:20 +0000 2019,92740,18558,English,Twitter for iPhone,Tweet,,0,0,0
1099656646840778752,President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wants are large scale nuclear weapons right next door. Sanctions placed on the border by China and Russia have been very helpful. Great relationship with Chairman Kim!,Donald J. Trump,realDonaldTrump,Sun Feb 24 13:05:49 +0000 2019,83599,16806,English,Twitter for iPhone,Tweet,,0,0,0
1099660044004704260,"Chairman Kim realizes, perhaps better than anyone else, that without nuclear weapons, his country could fast become one of the great economic powers anywhere in the World. Because of its location and people (and him), it has more potential for rapid growth than any other nation!",Donald J. Trump,realDonaldTrump,Sun Feb 24 13:19:19 +0000 2019,77260,16878,English,Twitter for iPhone,Tweet,,0,0,0
1099684406002925568,"Poll: Suburban women are coming back into the Republican Party in droves “because of the Wall and Border Security. 70% support Border Security and the Wall.” Not believing the Walls are immoral line. Beverly Hallberg, Independent Women’s Forum @KatiePavlich  A great USA issue!",Donald J. Trump,realDonaldTrump,Sun Feb 24 14:56:08 +0000 2019,110904,24347,English,Twitter for iPhone,Tweet,,0,0,1
1099685950077222913,93% Approval Rating in the Republican Party. 52% Approval Rating overall! Not bad considering I get the most unfair (BAD) press in the history of presidential politics! And don’t forget the Witch Hunt!,Donald J. Trump,realDonaldTrump,Sun Feb 24 15:02:16 +0000 2019,175751,37579,English,Twitter for iPhone,Tweet,,0,0,0
1099713451457462273,"The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee...And, where’s the Server that the DNC refused to give to the FBI?  Where are the new Texts between Agent Lisa Page and her Agent lover, Peter S? We want them now!",Donald J. Trump,realDonaldTrump,Sun Feb 24 16:51:33 +0000 2019,135674,34915,English,Twitter for iPhone,Tweet,,0,0,0
1099722424059420673,"So funny to watch people who have failed for years, they got NOTHING, telling me how to negotiate with North Korea. But thanks anyway!",Donald J. Trump,realDonaldTrump,Sun Feb 24 17:27:12 +0000 2019,162421,35818,English,Twitter for iPhone,Tweet,,0,0,0
1099800961089003522,"I am pleased to report that the U.S. has made substantial progress in our trade talks with China on important structural issues including intellectual property protection, technology transfer, agriculture, services, currency, and many other issues. As a result of these very......",Donald J. Trump,realDonaldTrump,Sun Feb 24 22:39:17 +0000 2019,110642,22377,English,Twitter for iPhone,Tweet,,0,0,0
1099803719435239426,"....productive talks, I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both sides make additional progress, we will be planning a Summit for President Xi and myself, at Mar-a-Lago, to conclude an agreement. A very good weekend for U.S. &amp; China!",Donald J. Trump,realDonaldTrump,Sun Feb 24 22:50:14 +0000 2019,106458,22029,English,Twitter for iPhone,Tweet,,0,0,0
